customer_id,signup_date,plan,region,acq_channel,contract_type,age,age_flag
CUST00451,2023-07-25,Standard,South,Partner,Annual,36.0,
CUST02997,2023-09-04,Standard,East,Social,Monthly,20.0,
CUST02042,2023-02-22,Standard,Central,Paid Search,Monthly,30.0,
CUST00549,2024-01-17,Standard,North,Referral,Monthly,58.0,
CUST00082,2023-05-31,Basic,South,Partner,Monthly,67.0,
CUST02372,2023-09-15,Premium,East,Organic,Annual,56.0,
CUST01826,2023-07-15,Enterprise,Central,Partner,Monthly,41.0,
CUST01589,2023-10-03,Premium,West,Referral,Monthly,28.0,
CUST02547,2023-06-06,Basic,West,Paid Search,Monthly,26.0,
CUST02689,2024-09-01,Basic,West,Paid Search,Monthly,29.0,
CUST00044,2023-10-31,Basic,North,Referral,Monthly,65.0,
CUST00920,2023-11-04,Basic,Central,Paid Search,Annual,67.0,
CUST00048,2023-09-10,Standard,North,Referral,Monthly,55.0,
CUST00746,2024-03-02,Standard,Central,Organic,Annual,22.0,
CUST00463,2023-04-11,Basic,Central,Social,Monthly,62.0,
CUST00364,2023-07-10,Enterprise,East,Social,Monthly,54.0,
CUST02343,2023-05-28,Enterprise,North,Paid Search,Annual,64.0,
CUST02141,2024-12-12,Premium,North,Referral,Monthly,40.0,
CUST01666,2023-12-08,Premium,South,Social,Monthly,18.0,
CUST02537,2023-08-22,Basic,Central,Organic,Monthly,58.0,
CUST02686,2024-07-17,Enterprise,North,Organic,Annual,34.0,
CUST01485,2023-12-13,Enterprise,East,Paid Search,Monthly,41.0,
CUST00201,2024-04-10,Basic,South,Referral,Monthly,19.0,
CUST00548,2023-04-06,Basic,South,Social,Monthly,62.0,
CUST01186,2024-05-17,Basic,East,Social,Monthly,53.0,
CUST02166,2023-12-24,Premium,Central,Paid Search,Monthly,71.0,
CUST02908,2023-04-11,Standard,Central,Referral,Monthly,58.0,
CUST00656,2023-07-01,Basic,North,Organic,Monthly,66.0,
CUST00196,2024-02-02,Standard,Central,Paid Search,Annual,27.0,
CUST02459,2024-12-30,Basic,South,Paid Search,Monthly,57.0,
CUST01406,2024-09-12,Basic,South,Paid Search,Monthly,46.0,
CUST01641,2024-12-05,Standard,South,Referral,Monthly,62.0,
CUST02541,2024-11-21,Premium,West,Organic,Annual,23.0,
CUST02479,2024-03-27,Basic,South,Referral,Monthly,28.0,
CUST00897,2024-06-19,Standard,North,Social,Monthly,20.0,
CUST01129,2024-04-13,Premium,East,Partner,Monthly,26.0,
CUST02475,2025-02-24,Enterprise,South,Social,Monthly,18.0,
CUST02104,2023-10-08,Standard,North,Organic,Annual,48.0,
CUST02119,2023-02-09,Premium,West,Organic,Annual,49.0,
CUST00600,2024-11-07,Basic,South,Organic,Monthly,53.0,
CUST02403,2023-09-29,Premium,West,Paid Search,Annual,41.0,
CUST01939,2023-05-23,Standard,South,Organic,Monthly,,
CUST02915,2023-09-09,Basic,East,Organic,Annual,35.0,
CUST00485,2025-02-18,Basic,North,Organic,Monthly,28.0,
CUST02040,2023-03-21,Enterprise,South,Referral,Annual,58.0,
CUST00302,2024-08-03,Basic,South,Referral,Annual,41.0,
CUST02785,2024-11-05,Enterprise,East,Paid Search,Annual,65.0,
CUST01181,2025-01-15,Enterprise,West,Social,Monthly,71.0,
CUST01765,2024-12-11,Premium,South,Social,Monthly,18.0,
CUST02221,2024-09-18,Basic,Central,Social,Monthly,58.0,
CUST00170,2024-05-14,Premium,North,Referral,Monthly,61.0,
CUST00733,2023-04-05,Basic,South,Referral,Monthly,36.0,
CUST02862,2024-10-19,Enterprise,North,Organic,Monthly,34.0,
CUST00333,2024-03-17,Basic,East,Social,Annual,41.0,
CUST02788,2023-12-09,Basic,South,Organic,Monthly,35.0,
CUST02713,2024-12-25,Enterprise,North,Referral,Monthly,34.0,
CUST02491,2024-10-03,Basic,West,Paid Search,Monthly,64.0,
CUST01796,2023-03-18,Enterprise,Central,Referral,Monthly,69.0,
CUST02495,2024-02-23,Basic,East,Organic,Monthly,24.0,
CUST01154,2024-11-20,Enterprise,North,Organic,Annual,23.0,
CUST01636,2023-03-08,Basic,South,Social,Monthly,64.0,
CUST01440,2024-01-02,Basic,North,Organic,Monthly,30.0,
CUST01282,2024-05-18,Standard,West,Partner,Monthly,45.0,
CUST02201,2023-12-10,Premium,East,Organic,Monthly,45.0,
CUST00576,2025-01-25,Standard,,Organic,Annual,54.0,
CUST01456,2023-01-29,Standard,North,Referral,Monthly,39.0,
CUST00616,2024-12-18,Standard,Central,Social,Monthly,27.0,
CUST00487,2023-10-02,Premium,East,Paid Search,Annual,66.0,
CUST02518,2023-01-25,Standard,South,Organic,Monthly,,NEGATIVE_AGE
CUST01040,2023-01-01,Premium,South,Paid Search,Monthly,57.0,
CUST01116,2023-10-05,Standard,West,Organic,Monthly,62.0,
CUST02252,2023-08-05,Basic,East,Social,Monthly,68.0,
CUST01853,2023-04-07,Basic,West,Social,Annual,31.0,
CUST02703,2024-06-20,Basic,North,Paid Search,Monthly,71.0,
CUST02609,2024-12-20,Standard,North,Social,Monthly,22.0,
CUST02792,2025-01-31,Standard,,Paid Search,Monthly,55.0,
CUST02462,2023-08-22,Basic,West,Organic,Monthly,,
CUST00013,2024-01-24,Basic,Central,Organic,Monthly,67.0,
CUST00887,2023-04-20,Basic,South,Paid Search,Monthly,59.0,
CUST01821,2025-01-21,Premium,East,Organic,Annual,27.0,
CUST01115,2024-03-02,Standard,West,Referral,Monthly,58.0,
CUST00623,2023-10-15,Premium,North,Partner,Monthly,37.0,
CUST02064,2023-12-22,Basic,North,Organic,Monthly,32.0,
CUST01574,2023-10-18,Basic,Central,Paid Search,Monthly,63.0,
CUST02146,2024-05-29,Enterprise,Central,Organic,Monthly,59.0,
CUST01455,2023-09-13,Basic,East,Paid Search,Monthly,24.0,
CUST01197,2023-09-04,Standard,East,Social,Monthly,51.0,
CUST02742,2024-02-18,Basic,Central,Paid Search,Monthly,36.0,
CUST01851,2023-03-26,Enterprise,North,Referral,Monthly,24.0,
CUST01725,2023-03-18,Basic,Central,Paid Search,Annual,,
CUST02576,2023-01-12,Standard,East,Organic,Annual,42.0,
CUST02004,2023-09-14,Enterprise,South,Paid Search,Annual,40.0,
CUST02898,2024-08-17,Premium,South,Organic,Monthly,32.0,
CUST00311,2023-05-23,Basic,West,Organic,Monthly,41.0,
CUST01463,2025-09-02,Standard,Central,Social,Monthly,47.0,
CUST00618,2024-07-30,Premium,East,Social,Annual,44.0,
CUST00382,2024-06-09,Standard,Central,Organic,Monthly,69.0,
CUST01560,2023-02-08,Basic,Central,Partner,Monthly,39.0,
CUST02209,2024-07-01,Basic,South,Referral,Monthly,35.0,
CUST02762,2023-11-18,Enterprise,,Paid Search,Annual,27.0,
CUST01682,2023-12-20,Basic,,Referral,Monthly,46.0,
CUST00695,2023-03-22,Standard,Central,Paid Search,Annual,46.0,
CUST00654,2023-06-04,Basic,South,Paid Search,Annual,47.0,
CUST00256,2023-02-23,Premium,East,Organic,Monthly,61.0,
CUST01705,2024-12-24,Premium,North,Social,Monthly,29.0,
CUST01860,2023-08-10,Premium,North,Social,Monthly,26.0,
CUST01253,2024-08-03,Premium,West,Paid Search,Monthly,22.0,
CUST01922,2025-01-15,Standard,South,Partner,Annual,60.0,
CUST00702,2023-10-26,Standard,East,Social,Monthly,28.0,
CUST01101,2024-02-03,Basic,Central,Referral,Monthly,71.0,
CUST01759,2024-04-02,Standard,West,Social,Monthly,45.0,
CUST02722,2024-05-27,Standard,North,Paid Search,Monthly,48.0,
CUST00433,2024-03-02,Standard,Central,Paid Search,Annual,26.0,
CUST00834,2023-01-09,Basic,South,Paid Search,Monthly,41.0,
CUST00883,2023-05-03,Basic,South,Organic,Monthly,68.0,
CUST02882,2023-12-10,Basic,East,Partner,Annual,53.0,
CUST01683,2023-06-22,Standard,Central,Partner,Monthly,41.0,
CUST01995,2023-01-22,Enterprise,North,Social,Annual,52.0,
CUST00653,2023-07-19,Standard,West,Paid Search,Monthly,72.0,
CUST00601,2024-05-17,Basic,East,Organic,Monthly,,
CUST02936,2023-08-20,Premium,East,Organic,Annual,51.0,
CUST02436,2024-01-18,Basic,North,Partner,Monthly,18.0,
CUST01413,2024-06-28,Basic,North,Organic,Monthly,71.0,
CUST00199,2024-01-07,Basic,East,Paid Search,Annual,40.0,
CUST01906,2023-10-10,Standard,West,Paid Search,Monthly,21.0,
CUST02888,2023-03-06,Premium,South,Paid Search,Monthly,41.0,
CUST02474,2025-01-26,Basic,Central,Social,Annual,50.0,
CUST00792,2024-06-09,Basic,Central,Paid Search,Monthly,48.0,
CUST02863,2024-12-07,Basic,Central,Social,Annual,19.0,
CUST00729,2024-04-22,Premium,South,Organic,Annual,56.0,
CUST02852,2025-01-11,Standard,North,Social,Monthly,44.0,
CUST01140,2023-09-02,Standard,North,Organic,Annual,28.0,
CUST02834,2024-08-12,Standard,Central,Referral,Monthly,43.0,
CUST01245,2023-01-21,Standard,North,Paid Search,Annual,54.0,
CUST01014,2024-12-31,Premium,North,Organic,Annual,61.0,
CUST00156,2024-04-17,Enterprise,South,Paid Search,Annual,50.0,
CUST00518,2024-10-22,Basic,Central,Referral,Annual,36.0,
CUST01239,2023-10-06,Standard,West,Organic,Monthly,,NEGATIVE_AGE
CUST00234,2025-02-24,Basic,East,Organic,Monthly,49.0,
CUST01491,2024-06-04,Enterprise,West,Organic,Monthly,48.0,
CUST01389,2025-02-02,Enterprise,,Social,Annual,60.0,
CUST00831,2024-06-07,Basic,South,Social,Monthly,51.0,
CUST02460,2023-01-16,Basic,,Organic,Annual,36.0,
CUST02745,2025-02-05,Standard,North,Partner,Monthly,70.0,
CUST02122,2024-07-31,Standard,South,Organic,Annual,69.0,
CUST02641,2025-01-02,Standard,North,Paid Search,Annual,33.0,
CUST02037,2023-01-27,Basic,South,Social,Monthly,67.0,
CUST02893,2024-11-07,Standard,,Paid Search,Monthly,68.0,
CUST01549,2024-03-14,Basic,South,Organic,Monthly,18.0,
CUST00886,2024-02-10,Basic,East,Referral,Annual,68.0,
CUST00429,2023-05-08,Enterprise,Central,Paid Search,Monthly,22.0,
CUST02532,2023-08-04,Basic,North,Paid Search,Monthly,30.0,
CUST02561,2023-11-26,Premium,Central,Partner,Monthly,55.0,
CUST01176,2024-11-18,Enterprise,Central,Paid Search,Monthly,,
CUST00556,2024-12-03,Basic,Central,Organic,Annual,38.0,
CUST02626,2024-01-12,Premium,East,Paid Search,Monthly,71.0,
CUST02473,2023-03-27,Premium,North,Organic,Monthly,46.0,
CUST01925,2023-04-21,Enterprise,Central,Social,Monthly,51.0,
CUST01494,2024-01-18,Standard,West,Social,Monthly,35.0,
CUST00773,2023-02-13,Standard,Central,Partner,Monthly,48.0,
CUST00068,2023-12-03,Basic,North,Partner,Monthly,59.0,
CUST01278,2024-12-18,Basic,North,Paid Search,Monthly,46.0,
CUST02917,2023-10-03,Standard,East,Paid Search,Monthly,37.0,
CUST01655,2023-10-28,Standard,West,Organic,Monthly,38.0,
CUST00964,2024-02-19,Premium,Central,Social,Monthly,38.0,
CUST01329,2023-06-04,Basic,East,Partner,Annual,,NEGATIVE_AGE
CUST00334,2023-02-16,Standard,Central,Referral,Monthly,36.0,
CUST00578,2024-07-09,Basic,West,Organic,Monthly,56.0,
CUST01393,2023-04-11,Basic,West,Social,Monthly,21.0,
CUST02636,2024-12-10,Standard,North,Referral,Annual,49.0,
CUST00312,2024-04-23,Premium,Central,Organic,Annual,22.0,
CUST02137,2024-11-11,Standard,East,Paid Search,Monthly,53.0,
CUST00850,2024-12-28,Basic,West,Organic,Monthly,41.0,
CUST02163,2023-02-24,Basic,East,Organic,Monthly,38.0,
CUST02330,2025-01-28,Standard,East,Paid Search,Monthly,23.0,
CUST02392,2024-01-05,Standard,Central,Paid Search,Monthly,65.0,
CUST01528,2023-12-22,Premium,East,Paid Search,Annual,72.0,
CUST02208,2024-01-01,Premium,Central,Social,Monthly,23.0,
CUST02849,2025-02-01,Basic,North,Referral,Monthly,31.0,
CUST02743,2024-01-12,Basic,Central,Referral,Annual,66.0,
CUST02328,2025-02-28,Basic,North,Organic,Monthly,55.0,
CUST01740,2024-05-17,Enterprise,South,Referral,Monthly,28.0,
CUST02250,2025-01-13,Basic,West,Social,Annual,20.0,
CUST02746,2024-01-22,Basic,West,Social,Monthly,27.0,
CUST00121,2023-01-18,Basic,South,Paid Search,Monthly,,
CUST01548,2023-01-12,Basic,South,Referral,Annual,43.0,
CUST02175,2023-01-23,Standard,Central,Paid Search,Monthly,45.0,
CUST00185,2023-04-03,Enterprise,East,Social,Monthly,26.0,
CUST01554,2023-11-29,Enterprise,West,Referral,Annual,62.0,
CUST00023,2023-09-27,Enterprise,South,Paid Search,Monthly,58.0,
CUST02966,2023-08-06,Basic,South,Social,Monthly,39.0,
CUST02993,2024-01-23,Basic,North,Partner,Monthly,53.0,
CUST01357,2023-06-15,Standard,East,Referral,Monthly,48.0,
CUST01755,2024-03-14,Standard,Central,Organic,Monthly,60.0,
CUST02424,2023-01-29,Premium,West,Paid Search,Annual,26.0,
CUST02405,2023-11-14,Enterprise,Central,Organic,Monthly,29.0,
CUST00080,2023-06-23,Standard,East,Paid Search,Monthly,39.0,
CUST00558,2024-11-24,Basic,South,Organic,Monthly,46.0,
CUST02327,2025-01-27,Basic,North,Paid Search,Monthly,31.0,
CUST00177,2024-04-21,Enterprise,Central,Organic,Monthly,40.0,
CUST02674,2024-12-05,Standard,Central,Partner,Monthly,60.0,
CUST02401,2023-08-22,Basic,East,Organic,Annual,58.0,
CUST01814,2024-09-03,Basic,South,Organic,Monthly,43.0,
CUST01431,2023-06-15,Premium,Central,Organic,Monthly,62.0,
CUST01410,2024-10-07,Premium,East,Referral,Monthly,53.0,
CUST02614,2024-10-27,Basic,Central,Social,Monthly,62.0,
CUST01523,2023-05-14,Premium,East,Paid Search,Annual,48.0,
CUST00336,2024-11-27,Standard,South,Partner,Monthly,68.0,
CUST00356,2023-07-26,Premium,East,Partner,Annual,26.0,
CUST02956,2024-05-03,Basic,,Referral,Annual,44.0,
CUST01568,2023-07-22,Basic,South,Referral,Monthly,54.0,
CUST02013,2024-01-29,Standard,South,Organic,Monthly,45.0,
CUST02421,2023-03-08,Enterprise,South,Organic,Monthly,59.0,
CUST00784,2024-06-08,Basic,Central,Organic,Monthly,29.0,
CUST01341,2024-04-16,Standard,Central,Social,Monthly,70.0,
CUST01257,2024-08-13,Standard,West,Organic,Monthly,69.0,
CUST00008,2023-03-22,Standard,Central,Social,Monthly,30.0,
CUST01478,2024-09-30,Basic,,Social,Annual,39.0,
CUST01472,2024-11-25,Basic,South,Paid Search,Annual,72.0,
CUST01584,2023-01-13,Basic,North,Referral,Annual,,
CUST01131,2024-04-14,Standard,East,Organic,Monthly,28.0,
CUST01105,2023-02-07,Premium,West,Referral,Monthly,57.0,
CUST02642,2024-10-09,Enterprise,North,Paid Search,Monthly,63.0,
CUST00317,2023-06-18,Basic,South,Paid Search,Annual,36.0,
CUST02214,2023-09-21,Premium,North,Social,Monthly,25.0,
CUST01649,2024-06-15,Premium,Central,Social,Annual,25.0,
CUST02290,2023-06-11,Standard,South,Paid Search,Monthly,48.0,
CUST00167,2025-01-09,Basic,South,Organic,Annual,34.0,
CUST01317,2023-10-19,Standard,North,Paid Search,Monthly,24.0,
CUST00726,2025-01-12,Enterprise,East,Paid Search,Annual,22.0,
CUST00222,2023-04-21,Basic,Central,Paid Search,Annual,54.0,
CUST00284,2024-03-06,Standard,West,Social,Monthly,42.0,
CUST02102,2024-09-11,Enterprise,North,Social,Annual,30.0,
CUST02543,2024-08-05,Basic,East,Paid Search,Annual,48.0,
CUST01182,2024-08-24,Standard,South,Organic,Monthly,51.0,
CUST00545,2023-08-27,Standard,North,Partner,Monthly,60.0,
CUST01704,2023-09-27,Enterprise,South,Referral,Monthly,48.0,
CUST00031,2024-10-27,Basic,,Paid Search,Monthly,22.0,
CUST00551,2023-08-31,Basic,East,Partner,Monthly,71.0,
CUST02205,2024-11-01,Basic,Central,Referral,Monthly,39.0,
CUST00645,2024-02-19,Basic,North,Referral,Annual,70.0,
CUST01270,2024-11-11,Premium,Central,Organic,Annual,33.0,
CUST01238,2024-05-17,Standard,Central,Referral,Monthly,72.0,
CUST00332,2023-10-16,Standard,West,Organic,Monthly,24.0,
CUST00362,2023-08-26,Standard,North,Partner,Monthly,71.0,
CUST02244,2023-07-31,Standard,West,Organic,Monthly,33.0,
CUST01802,2023-10-21,Standard,Central,Partner,Monthly,41.0,
CUST00401,2024-12-25,Basic,West,Partner,Monthly,44.0,
CUST00907,2024-04-14,Premium,West,Social,Monthly,29.0,
CUST00277,2024-12-13,Premium,West,Paid Search,Monthly,23.0,
CUST01869,2023-10-28,Standard,Central,Paid Search,Monthly,29.0,
CUST02337,2023-05-24,Standard,North,Organic,Annual,65.0,
CUST00081,2023-04-06,Premium,South,Referral,Monthly,30.0,
CUST01164,2024-12-29,Standard,South,Partner,Annual,62.0,
CUST01184,2024-10-16,Enterprise,West,Organic,Monthly,54.0,
CUST01511,2023-01-31,Basic,Central,Social,Monthly,65.0,
CUST01744,2023-01-14,Premium,,Organic,Annual,35.0,
CUST01423,2024-04-20,Standard,North,Paid Search,Monthly,32.0,
CUST02735,2023-09-16,Standard,West,Social,Monthly,31.0,
CUST02615,2024-05-15,Premium,North,Organic,Monthly,41.0,
CUST00304,2024-10-27,Basic,North,Organic,Monthly,51.0,
CUST02639,2024-12-02,Standard,North,Paid Search,Annual,66.0,
CUST00666,2023-01-23,Standard,South,Organic,Annual,68.0,
CUST01573,2024-07-04,Basic,South,Organic,Monthly,47.0,
CUST02334,2023-08-23,Enterprise,North,Referral,Annual,48.0,
CUST02173,2023-09-01,Basic,West,Paid Search,Monthly,24.0,
CUST00372,2023-11-06,Standard,Central,Organic,Annual,62.0,
CUST01111,2023-03-06,Basic,South,Social,Monthly,41.0,
CUST00022,2023-04-25,Basic,South,Paid Search,Annual,64.0,
CUST01063,2024-08-09,Basic,East,Social,Monthly,36.0,
CUST01955,2023-07-08,Premium,Central,Organic,Monthly,46.0,
CUST02918,2023-06-24,Premium,West,Social,Monthly,20.0,
CUST00399,2024-11-18,Basic,Central,Paid Search,Monthly,27.0,
CUST00328,2023-02-21,Basic,West,Social,Monthly,28.0,
CUST01699,2024-05-28,Premium,West,Organic,Annual,68.0,
CUST00542,2024-01-13,Basic,Central,Social,Annual,33.0,
CUST01307,2024-05-26,Premium,East,Social,Annual,36.0,
CUST01823,2024-06-17,Premium,West,Partner,Annual,58.0,
CUST01370,2023-07-01,Basic,West,Paid Search,Monthly,23.0,
CUST01085,2025-02-26,Standard,East,Organic,Annual,35.0,
CUST01059,2023-11-16,Standard,East,Paid Search,Monthly,47.0,
CUST01818,2024-07-02,Standard,South,Partner,Monthly,62.0,
CUST02667,2023-01-29,Basic,East,Paid Search,Monthly,32.0,
CUST01013,2024-06-12,Standard,South,Organic,Monthly,,
CUST00752,2023-05-25,Basic,North,Referral,Monthly,53.0,
CUST00318,2023-03-22,Basic,Central,Organic,Monthly,57.0,
CUST00086,2023-05-05,Standard,West,Referral,Annual,56.0,
CUST01614,2023-01-12,Enterprise,East,Organic,Monthly,,
CUST01624,2024-07-05,Premium,East,Organic,Annual,71.0,
CUST01904,2023-12-08,Basic,East,Paid Search,Monthly,42.0,
CUST00148,2023-12-08,Basic,North,Social,Monthly,,
CUST01332,2023-05-11,Standard,East,Social,Monthly,36.0,
CUST02488,2023-05-28,Basic,South,Partner,Monthly,34.0,
CUST01122,2024-01-08,Basic,West,Organic,Monthly,66.0,
CUST01690,2023-04-20,Basic,South,Paid Search,Monthly,45.0,
CUST02442,2023-05-04,Premium,East,Partner,Monthly,61.0,
CUST02727,2025-01-13,Standard,Central,Paid Search,Monthly,51.0,
CUST01835,2023-08-17,Premium,Central,Paid Search,Monthly,,
CUST02440,2024-01-19,Standard,West,Social,Annual,29.0,
CUST01951,2023-05-20,Basic,South,Paid Search,Monthly,18.0,
CUST00294,2024-05-24,Basic,Central,Organic,Monthly,45.0,
CUST01272,2025-02-05,Premium,West,Organic,Monthly,31.0,
CUST02305,2024-07-13,Premium,East,Referral,Annual,62.0,
CUST01330,2024-12-03,Premium,West,Paid Search,Monthly,23.0,
CUST00410,2024-04-22,Basic,West,Social,Monthly,31.0,
CUST02469,2024-11-28,Premium,West,Organic,Monthly,72.0,
CUST01831,2024-11-06,Standard,West,Referral,Annual,72.0,
CUST00250,2023-03-04,Standard,Central,Paid Search,Monthly,68.0,
CUST02083,2024-02-06,Standard,Central,Paid Search,Monthly,25.0,
CUST00787,2024-04-27,Premium,South,Organic,Monthly,27.0,
CUST01205,2024-12-05,Basic,South,Organic,Annual,45.0,
CUST02419,2023-08-22,Premium,Central,Social,Monthly,35.0,
CUST01694,2024-03-11,Premium,South,Organic,Annual,18.0,
CUST01910,2024-12-09,Basic,South,Organic,Monthly,58.0,
CUST02748,2023-08-14,Basic,East,Organic,Monthly,44.0,
CUST01827,2023-01-17,Basic,East,Paid Search,Annual,62.0,
CUST01229,2024-05-16,Standard,South,Organic,Annual,71.0,
CUST00732,2023-08-07,Standard,Central,Organic,Monthly,43.0,
CUST01191,2024-10-05,Standard,North,Paid Search,Annual,19.0,
CUST00118,2023-12-30,Premium,East,Organic,Monthly,35.0,
CUST01287,2024-06-12,Premium,South,Social,Annual,68.0,
CUST01637,2024-08-12,Basic,South,Paid Search,Annual,,
CUST01151,2023-12-28,Premium,Central,Referral,Monthly,22.0,
CUST01569,2024-04-04,Enterprise,South,Organic,Annual,23.0,
CUST00258,2024-11-10,Basic,East,Paid Search,Annual,60.0,
CUST02034,2024-10-19,Standard,East,Organic,Monthly,68.0,
CUST02095,2024-07-02,Basic,South,Organic,Monthly,41.0,
CUST00565,2025-01-11,Basic,North,Paid Search,Monthly,40.0,
CUST01395,2024-06-22,Standard,Central,Paid Search,Monthly,34.0,
CUST00926,2024-02-08,Basic,East,Organic,Monthly,21.0,
CUST01628,2023-10-26,Premium,West,Organic,Annual,27.0,
CUST02814,2025-02-23,Basic,North,Organic,Monthly,51.0,
CUST00274,2024-02-29,Basic,Central,Paid Search,Monthly,23.0,
CUST01859,2023-07-17,Standard,Central,Organic,Monthly,27.0,
CUST02106,2024-05-09,Basic,Central,Paid Search,Monthly,49.0,
CUST01276,2023-11-12,Basic,Central,Organic,Annual,69.0,
CUST01903,2023-03-28,Basic,South,Organic,Monthly,50.0,
CUST02715,2024-03-22,Basic,South,Organic,Monthly,51.0,
CUST02445,2024-02-03,Premium,North,Referral,Monthly,33.0,
CUST00705,2025-01-03,Basic,West,Organic,Monthly,61.0,
CUST02847,2024-08-27,Basic,,Referral,Monthly,70.0,
CUST01916,2023-02-01,Standard,South,Paid Search,Monthly,19.0,
CUST00099,2023-01-28,Enterprise,Central,Referral,Monthly,59.0,
CUST02394,2023-02-08,Enterprise,West,Referral,Monthly,54.0,
CUST01519,2023-01-28,Basic,North,Partner,Monthly,31.0,
CUST00404,2023-02-22,Basic,Central,Referral,Annual,30.0,
CUST02530,2023-04-19,Standard,North,Social,Monthly,65.0,
CUST00489,2024-10-31,Premium,East,Social,Monthly,34.0,
CUST00995,2024-05-24,Standard,South,Social,Monthly,36.0,
CUST01909,2024-12-17,Premium,,Paid Search,Monthly,70.0,
CUST01960,2024-03-02,Premium,South,Organic,Monthly,54.0,
CUST00805,2023-08-08,Standard,East,Social,Monthly,61.0,
CUST00710,2023-11-26,Standard,West,Paid Search,Monthly,,NEGATIVE_AGE
CUST01850,2025-01-13,Premium,West,Social,Annual,35.0,
CUST01391,2025-02-01,Standard,South,Social,Monthly,33.0,
CUST00866,2023-09-13,Basic,West,Social,Monthly,23.0,
CUST00313,2023-11-13,Basic,West,Paid Search,Annual,70.0,
CUST01120,2024-11-06,Basic,North,Organic,Annual,61.0,
CUST01684,2023-05-17,Standard,North,Paid Search,Monthly,41.0,
CUST02450,2025-02-14,Standard,South,Organic,Monthly,66.0,
CUST01981,2024-04-30,Standard,East,Referral,Monthly,26.0,
CUST00226,2023-12-26,Basic,South,Referral,Monthly,27.0,
CUST02665,2024-02-08,Basic,West,Social,Monthly,32.0,
CUST02253,2023-04-25,Premium,East,Paid Search,Monthly,33.0,
CUST02111,2023-03-27,Basic,Central,Social,Monthly,71.0,
CUST00849,2023-03-15,Basic,East,Organic,Monthly,36.0,
CUST02714,2023-03-23,Standard,East,Paid Search,Monthly,72.0,
CUST02409,2023-10-28,Standard,North,Paid Search,Monthly,70.0,
CUST01308,2023-09-27,Standard,,Paid Search,Monthly,28.0,
CUST00574,2023-09-04,Basic,North,Social,Annual,54.0,
CUST01135,2023-09-11,Basic,Central,Organic,Annual,,
CUST01442,2024-01-02,Basic,Central,Referral,Annual,32.0,
CUST01150,2024-08-17,Premium,South,Social,Annual,38.0,
CUST02756,2023-08-20,Premium,West,Paid Search,Monthly,50.0,
CUST01979,2024-04-01,Premium,Central,Paid Search,Monthly,29.0,
CUST00865,2023-01-08,Standard,,Paid Search,Monthly,43.0,
CUST00388,2023-07-02,Enterprise,West,Paid Search,Annual,32.0,
CUST02165,2023-09-23,Standard,East,Organic,Monthly,41.0,
CUST02861,2023-08-29,Standard,West,Organic,Annual,50.0,
CUST02057,2025-01-21,Basic,Central,Partner,Annual,23.0,
CUST00242,2023-06-22,Basic,North,Paid Search,Monthly,67.0,
CUST00799,2024-01-20,Standard,East,Paid Search,Monthly,45.0,
CUST00420,2024-05-09,Standard,North,Organic,Monthly,18.0,
CUST00580,2023-05-14,Basic,,Partner,Annual,38.0,
CUST02630,2025-01-03,Basic,Central,Social,Monthly,22.0,
CUST00915,2024-12-07,Premium,Central,Paid Search,Monthly,54.0,
CUST02985,2024-04-29,Basic,,Paid Search,Monthly,19.0,
CUST01075,2023-10-04,Enterprise,East,Partner,Monthly,59.0,
CUST01392,2023-04-18,Basic,Central,Organic,Annual,47.0,
CUST02434,2023-08-21,Basic,North,Paid Search,Annual,51.0,
CUST02114,2024-02-21,Premium,East,Referral,Annual,68.0,
CUST00917,2024-08-19,Basic,East,Social,Monthly,43.0,
CUST00124,2025-01-08,Basic,North,Social,Annual,62.0,
CUST00160,2023-01-03,Basic,East,Social,Monthly,60.0,
CUST00016,2024-05-26,Basic,West,Organic,Monthly,65.0,
CUST00686,2024-09-17,Basic,East,Referral,Annual,71.0,
CUST00728,2024-07-23,Basic,South,Referral,Monthly,39.0,
CUST00783,2023-01-23,Basic,South,Referral,Monthly,58.0,
CUST01797,2023-01-16,Basic,East,Paid Search,Annual,68.0,
CUST01902,2024-05-02,Standard,West,Paid Search,Monthly,53.0,
CUST00348,2025-01-23,Premium,South,Paid Search,Monthly,60.0,
CUST01892,2025-01-18,Standard,North,Organic,Monthly,23.0,
CUST01983,2024-06-13,Basic,North,Paid Search,Monthly,52.0,
CUST00028,2023-03-12,Enterprise,Central,Social,Monthly,48.0,
CUST00141,2024-09-01,Premium,Central,Partner,Monthly,47.0,
CUST00531,2023-01-12,Basic,East,Paid Search,Annual,64.0,
CUST02621,2024-06-04,Premium,South,Social,Monthly,58.0,
CUST00508,2023-06-19,Basic,East,Social,Annual,,NEGATIVE_AGE
CUST02043,2024-12-08,Basic,South,Paid Search,Annual,41.0,
CUST02640,2023-03-30,Standard,Central,Organic,Monthly,71.0,
CUST01572,2025-02-19,Basic,North,Social,Annual,56.0,
CUST02912,2023-10-22,Standard,North,Organic,Annual,,
CUST00724,2023-09-15,Basic,West,Social,Annual,63.0,
CUST00521,2024-05-21,Basic,South,Paid Search,Monthly,51.0,
CUST00717,2024-12-28,Standard,Central,Organic,Annual,69.0,
CUST01710,2024-06-06,Standard,North,Paid Search,Monthly,35.0,
CUST00715,2023-05-16,Enterprise,South,Paid Search,Annual,38.0,
