customer_id,signup_date_cust,plan_cust,region,acq_channel,contract_type_cust,age,age_flag,plan_sub,mrr,contract_type_sub,signup_date_sub,churn_date,status,sub_flag,avg_monthly_logins,avg_features_used,avg_active_minutes,total_months_with_data,last_active_month,logins_last90d,total_tickets,unresolved_tickets,critical_tickets,tickets_last90d,plan_final,contract_type_final,churned,tenure_days,tenure_bucket,engagement_tier,days_since_last_active
CUST02606,2023-05-26,Basic,South,Organic,Monthly,61.0,,Basic,299,Monthly,2023-05-26,,Active,,4.62,6.33,658.5,24,2025-04-01,4.0,5.0,0.0,1.0,0.0,Basic,Monthly,0,737.0,24m+,Low,61
CUST00105,2023-05-10,Standard,North,Referral,Monthly,62.0,,Standard,599,Monthly,2023-05-10,2023-08-29,Churned,,0.25,7.75,575.5,4,2023-08-01,0.0,1.0,0.0,0.0,0.0,Standard,Monthly,1,111.0,3-6m,Low,670
CUST02219,2024-02-29,Standard,East,Organic,Monthly,58.0,,Standard,599,Monthly,2024-02-29,2025-01-07,Churned,,11.42,8.25,630.75,12,2025-01-01,0.0,0.0,0.0,0.0,0.0,Standard,Monthly,1,313.0,6-12m,Medium,151
CUST02697,2024-09-20,Enterprise,East,Social,Monthly,,,Enterprise,2999,Monthly,2024-09-20,,Active,,4.25,6.38,562.12,8,2025-04-01,4.0,0.0,0.0,0.0,0.0,Enterprise,Monthly,0,254.0,6-12m,Low,61
CUST01418,2023-09-19,Premium,South,Paid Search,Monthly,28.0,,Premium,1199,Monthly,2023-09-19,,Active,,1.5,8.4,585.75,20,2025-04-01,1.0,2.0,0.0,0.0,0.0,Premium,Monthly,0,621.0,12-24m,Low,61
CUST00718,2023-01-14,Standard,North,Paid Search,Monthly,21.0,,Standard,599,Monthly,2023-01-14,2023-08-04,Churned,,1.43,10.0,610.0,7,2023-07-01,0.0,0.0,0.0,0.0,0.0,Standard,Monthly,1,202.0,6-12m,Low,701
CUST02213,2023-12-12,Enterprise,East,Paid Search,Monthly,65.0,,Enterprise,2999,Monthly,2023-12-12,,Active,,4.41,8.18,507.18,17,2025-04-01,6.0,0.0,0.0,0.0,0.0,Enterprise,Monthly,0,537.0,12-24m,Low,61
CUST01058,2024-04-28,Standard,North,Referral,Monthly,55.0,,Standard,599,Monthly,2024-04-28,,Active,,1.23,9.46,646.23,13,2025-04-01,0.0,0.0,0.0,0.0,0.0,Standard,Monthly,0,399.0,12-24m,Low,61
CUST01065,2023-05-16,Standard,East,Social,Monthly,25.0,,Standard,599,Monthly,2023-05-16,,Active,,12.46,7.25,634.21,24,2025-04-01,15.0,0.0,0.0,0.0,0.0,Standard,Monthly,0,747.0,24m+,Medium,61
CUST00047,2023-03-11,Standard,South,Paid Search,Annual,54.0,,Standard,599,Annual,2023-03-11,,Active,,7.54,7.85,635.92,26,2025-04-01,10.0,2.0,1.0,0.0,0.0,Standard,Annual,0,813.0,24m+,Medium,61
CUST00539,2023-11-24,Basic,North,Referral,Monthly,61.0,,Basic,299,Monthly,2023-11-24,,Active,,10.61,7.39,566.61,18,2025-04-01,9.0,5.0,0.0,1.0,0.0,Basic,Monthly,0,555.0,12-24m,Medium,61
CUST01716,2024-01-16,Basic,,Organic,Monthly,24.0,,Basic,299,Monthly,2024-01-16,,Active,,3.69,10.0,624.88,16,2025-04-01,3.0,0.0,0.0,0.0,0.0,Basic,Monthly,0,502.0,12-24m,Low,61
CUST01342,2024-09-23,Basic,West,Social,Monthly,26.0,,Basic,299,Monthly,2024-09-23,2025-01-18,Churned,,1.4,9.0,324.0,5,2025-01-01,0.0,4.0,0.0,0.0,1.0,Basic,Monthly,1,117.0,3-6m,Low,151
CUST02981,2023-05-31,Basic,North,Organic,Annual,,,Basic,299,Annual,2023-05-31,,Active,,7.38,7.71,650.62,24,2025-04-01,9.0,6.0,2.0,0.0,1.0,Basic,Annual,0,732.0,24m+,Medium,61
CUST00472,2024-03-18,Basic,Central,Social,Monthly,45.0,,Basic,299,Monthly,2024-03-18,,Active,,18.93,7.64,636.29,14,2025-04-01,20.0,0.0,0.0,0.0,0.0,Basic,Monthly,0,440.0,12-24m,High,61
CUST02919,2024-10-02,Standard,West,Organic,Monthly,72.0,,Standard,599,Monthly,2024-10-02,,Active,,9.0,9.29,675.14,7,2025-04-01,7.0,3.0,0.0,1.0,1.0,Standard,Monthly,0,242.0,6-12m,Medium,61
CUST00411,2024-01-15,Basic,North,Referral,Monthly,27.0,,Basic,299,Monthly,2024-01-15,,Active,,7.19,8.5,484.0,16,2025-04-01,6.0,1.0,0.0,0.0,0.0,Basic,Monthly,0,503.0,12-24m,Medium,61
CUST01801,2024-10-27,Enterprise,North,Partner,Monthly,41.0,,Enterprise,2999,Monthly,2024-10-27,,Active,,1.43,7.57,471.0,7,2025-04-01,3.0,0.0,0.0,0.0,0.0,Enterprise,Monthly,0,217.0,6-12m,Low,61
CUST00194,2024-12-18,Basic,West,Organic,Monthly,20.0,,Basic,299,Monthly,2024-12-18,,Active,,20.0,4.6,528.6,5,2025-04-01,19.0,0.0,0.0,0.0,0.0,Basic,Monthly,0,165.0,3-6m,High,61
CUST00006,2023-08-09,Enterprise,East,Organic,Monthly,40.0,,Enterprise,2999,Monthly,2023-08-09,,Active,,7.38,8.86,688.9,21,2025-04-01,10.0,0.0,0.0,0.0,0.0,Enterprise,Monthly,0,662.0,12-24m,Medium,61
CUST02089,2024-03-28,Standard,East,Partner,Monthly,64.0,,Standard,599,Monthly,2024-03-28,,Active,,2.93,8.07,714.79,14,2025-04-01,1.0,2.0,0.0,0.0,1.0,Standard,Monthly,0,430.0,12-24m,Low,61
CUST01816,2023-09-23,Basic,North,Organic,Annual,39.0,,Basic,299,Annual,2023-09-23,,Active,,4.45,6.35,535.9,20,2025-04-01,3.0,0.0,0.0,0.0,0.0,Basic,Annual,0,617.0,12-24m,Low,61
CUST01848,2023-01-26,Premium,South,Partner,Monthly,67.0,,Premium,1199,Monthly,2023-01-26,,Active,,7.5,6.32,633.11,28,2025-04-01,7.0,1.0,0.0,0.0,0.0,Premium,Monthly,0,857.0,24m+,Medium,61
CUST02155,2024-11-11,Standard,North,Organic,Annual,50.0,,Standard,599,Annual,2024-11-11,,Active,,10.5,6.83,763.33,6,2025-04-01,12.0,1.0,0.0,0.0,0.0,Standard,Annual,0,202.0,6-12m,Medium,61
CUST01661,2024-11-03,Enterprise,South,Paid Search,Monthly,64.0,,Enterprise,2999,Monthly,2024-03-11,,Active,,19.29,8.93,640.43,14,2025-04-01,22.0,1.0,0.0,0.0,0.0,Enterprise,Monthly,0,447.0,12-24m,High,61
CUST00570,2024-12-31,Basic,Central,Social,Monthly,54.0,,Basic,299,Monthly,2024-12-31,,Active,,13.0,8.6,757.2,5,2025-04-01,12.0,0.0,0.0,0.0,0.0,Basic,Monthly,0,152.0,3-6m,Medium,61
CUST02014,2024-06-29,Basic,East,Organic,Annual,19.0,,Basic,299,Annual,2024-06-29,,Active,,3.45,7.55,591.64,11,2025-04-01,2.0,0.0,0.0,0.0,0.0,Basic,Annual,0,337.0,6-12m,Low,61
CUST01867,2024-01-28,Standard,Central,Paid Search,Annual,,NEGATIVE_AGE,Standard,599,Annual,2024-01-28,2025-03-05,Churned,,19.5,7.71,684.57,14,2025-02-01,0.0,1.0,0.0,0.0,0.0,Standard,Annual,1,402.0,12-24m,High,120
CUST01336,2024-11-08,Standard,South,Social,Monthly,44.0,,Standard,599,Monthly,2024-11-08,2025-05-03,Churned,,19.5,11.0,320.33,6,2025-04-01,20.0,6.0,1.0,1.0,3.0,Standard,Monthly,1,176.0,3-6m,High,61
CUST02005,2023-08-14,Standard,East,Partner,Annual,36.0,,Standard,599,Annual,2023-08-14,,Active,,12.62,7.86,508.43,21,2025-04-01,14.0,1.0,0.0,0.0,0.0,Standard,Annual,0,657.0,12-24m,Medium,61
CUST01836,2023-08-05,Basic,West,Paid Search,Annual,63.0,,Basic,299,Annual,2023-05-08,,Active,,2.83,8.12,628.75,24,2025-04-01,4.0,2.0,0.0,0.0,1.0,Basic,Annual,0,755.0,24m+,Low,61
CUST00701,2024-04-08,Basic,South,Organic,Monthly,58.0,,Basic,299,Monthly,2024-04-08,2024-12-10,Churned,,7.44,7.44,612.78,9,2024-12-01,0.0,2.0,0.0,1.0,0.0,Basic,Monthly,1,246.0,6-12m,Medium,182
CUST00540,2023-02-23,Basic,Central,Partner,Annual,22.0,,Basic,299,Annual,2023-02-23,,Active,,7.78,8.37,643.63,27,2025-04-01,9.0,2.0,1.0,0.0,0.0,Basic,Annual,0,829.0,24m+,Medium,61
CUST00189,2025-01-11,Standard,West,Partner,Annual,41.0,,Standard,599,Annual,2025-01-11,2025-02-19,Churned,,2.5,11.0,503.5,2,2025-02-01,0.0,0.0,0.0,0.0,0.0,Standard,Annual,1,39.0,0-3m,Low,120
CUST00987,2024-12-17,Standard,Central,Organic,Monthly,55.0,,Standard,599,Monthly,2024-12-17,,Active,,1.2,9.4,602.6,5,2025-04-01,0.0,0.0,0.0,0.0,0.0,Standard,Monthly,0,166.0,3-6m,Low,61
CUST01084,2023-10-29,Standard,North,Referral,Annual,35.0,,Standard,599,Annual,2023-10-29,,Active,,2.95,7.68,571.21,19,2025-04-01,5.0,1.0,0.0,0.0,0.0,Standard,Annual,0,581.0,12-24m,Low,61
CUST01283,2023-04-13,Premium,East,Paid Search,Monthly,56.0,,Premium,1199,Monthly,2023-04-13,,Active,,2.08,8.48,607.32,25,2025-04-01,5.0,1.0,0.0,0.0,0.0,Premium,Monthly,0,780.0,24m+,Low,61
CUST00319,2024-06-30,Basic,South,Referral,Monthly,28.0,,Basic,299,Monthly,2024-06-30,,Active,,4.82,8.36,489.45,11,2025-04-01,8.0,1.0,0.0,0.0,0.0,Basic,Monthly,0,336.0,6-12m,Low,61
CUST00180,2024-08-11,Basic,East,Organic,Annual,43.0,,Basic,299,Annual,2024-08-11,,Active,,5.78,7.56,342.11,9,2025-04-01,6.0,3.0,1.0,0.0,1.0,Basic,Annual,0,294.0,6-12m,Medium,61
CUST01160,2024-02-26,Standard,East,Paid Search,Annual,51.0,,Standard,599,Annual,2024-02-26,,Active,,20.13,6.53,510.07,15,2025-04-01,23.0,0.0,0.0,0.0,0.0,Standard,Annual,0,461.0,12-24m,High,61
CUST01987,2024-07-13,Standard,North,Referral,Annual,34.0,,Standard,599,Annual,2024-07-13,2024-12-08,Churned,,2.0,9.0,753.83,6,2024-12-01,0.0,4.0,1.0,0.0,0.0,Standard,Annual,1,148.0,3-6m,Low,182
CUST02508,2024-03-01,Basic,Central,Paid Search,Monthly,58.0,,Basic,299,Monthly,2024-03-01,2024-04-14,Churned,,6.5,9.5,679.0,2,2024-04-01,0.0,1.0,0.0,0.0,0.0,Basic,Monthly,1,44.0,0-3m,Medium,426
CUST01726,2024-09-13,Basic,South,Organic,Monthly,55.0,,Basic,299,Monthly,2024-09-13,2024-10-07,Churned,,7.5,14.0,372.0,2,2024-10-01,0.0,0.0,0.0,0.0,0.0,Basic,Monthly,1,24.0,0-3m,Medium,243
CUST02058,2023-06-05,Premium,Central,Referral,Annual,47.0,,Premium,1199,Annual,2023-06-05,,Active,,4.26,9.04,641.78,23,2025-04-01,2.0,4.0,1.0,0.0,0.0,Premium,Annual,0,727.0,12-24m,Low,61
CUST01172,2024-12-06,Basic,West,Partner,Monthly,53.0,,Basic,299,Monthly,2024-12-06,,Active,,0.6,10.4,401.8,5,2025-04-01,0.0,1.0,1.0,0.0,1.0,Basic,Monthly,0,177.0,3-6m,Low,61
CUST02130,2025-02-24,Standard,East,Referral,Monthly,,,Standard,599,Monthly,2025-02-24,,Active,,5.0,8.0,723.67,3,2025-04-01,6.0,1.0,0.0,0.0,1.0,Standard,Monthly,0,97.0,3-6m,Low,61
CUST00789,2025-01-11,Standard,West,Referral,Monthly,42.0,,Standard,599,Monthly,2025-01-11,,Active,,3.75,13.5,724.25,4,2025-04-01,3.0,3.0,0.0,0.0,3.0,Standard,Monthly,0,141.0,3-6m,Low,61
CUST01967,2024-10-22,Standard,West,Referral,Monthly,63.0,,Standard,599,Monthly,2024-10-22,,Active,,7.29,8.43,740.57,7,2025-04-01,5.0,0.0,0.0,0.0,0.0,Standard,Monthly,0,222.0,6-12m,Medium,61
CUST02802,2025-02-24,Standard,East,Social,Annual,49.0,,Standard,599,Annual,2025-02-24,,Active,,20.67,8.0,549.0,3,2025-04-01,22.0,1.0,0.0,0.0,1.0,Standard,Annual,0,97.0,3-6m,High,61
CUST02850,2023-11-10,Enterprise,Central,Organic,Monthly,25.0,,Enterprise,2999,Monthly,2023-10-11,2024-06-25,Churned,,6.89,6.0,603.56,9,2024-06-01,0.0,2.0,0.0,1.0,0.0,Enterprise,Monthly,1,258.0,6-12m,Medium,365
CUST01756,2024-04-12,Basic,East,Paid Search,Monthly,49.0,,Basic,299,Monthly,2024-12-04,2025-02-23,Churned,,4.0,10.67,723.0,3,2025-02-01,0.0,0.0,0.0,0.0,0.0,Basic,Monthly,1,81.0,0-3m,Low,120
CUST02313,2023-12-08,Standard,North,Referral,Annual,67.0,,Standard,599,Annual,2023-12-08,,Active,,7.65,9.24,626.71,17,2025-04-01,7.0,0.0,0.0,0.0,0.0,Standard,Annual,0,541.0,12-24m,Medium,61
CUST00657,2023-06-22,Standard,South,Paid Search,Annual,23.0,,Standard,599,Annual,2023-06-22,,Active,,19.57,7.7,674.0,23,2025-04-01,16.0,0.0,0.0,0.0,0.0,Standard,Annual,0,710.0,12-24m,High,61
CUST00758,2024-02-11,Basic,East,Referral,Annual,38.0,,Basic,299,Annual,2024-11-02,2024-12-05,Churned,,19.5,8.5,253.5,2,2024-12-01,0.0,1.0,0.0,0.0,0.0,Basic,Annual,1,33.0,0-3m,High,182
CUST00345,2025-01-08,Standard,West,Organic,Annual,20.0,,Standard,599,Annual,2025-01-08,,Active,,12.0,7.0,841.25,4,2025-04-01,10.0,1.0,0.0,0.0,0.0,Standard,Annual,0,144.0,3-6m,Medium,61
CUST00295,2023-03-22,Standard,South,Paid Search,Monthly,23.0,,Standard,599,Monthly,2023-03-22,2024-02-29,Churned,,10.42,7.92,539.5,12,2024-02-01,0.0,4.0,2.0,0.0,0.0,Standard,Monthly,1,344.0,6-12m,Medium,486
CUST02599,2023-12-08,Basic,West,Social,Monthly,43.0,,Basic,299,Monthly,2023-12-08,2024-03-18,Churned,,1.25,7.25,674.25,4,2024-03-01,0.0,2.0,1.0,1.0,0.0,Basic,Monthly,1,101.0,3-6m,Low,457
CUST00590,2024-12-26,Standard,,Paid Search,Monthly,33.0,,Standard,599,Monthly,2024-12-26,2025-04-17,Churned,,19.8,7.8,881.8,5,2025-04-01,22.0,6.0,2.0,0.0,3.0,Standard,Monthly,1,112.0,3-6m,High,61
CUST00598,2024-10-31,Basic,West,Organic,Monthly,31.0,,Basic,299,Monthly,2024-10-31,2025-05-03,Churned,,1.0,7.0,512.14,7,2025-04-01,0.0,3.0,0.0,1.0,2.0,Basic,Monthly,1,184.0,6-12m,Low,61
CUST02293,2023-12-29,Premium,East,Paid Search,Monthly,43.0,,Premium,1199,Monthly,2023-12-29,2025-01-17,Churned,,3.07,9.79,570.93,14,2025-01-01,0.0,0.0,0.0,0.0,0.0,Premium,Monthly,1,385.0,12-24m,Low,151
CUST00817,2023-06-29,Standard,North,Referral,Monthly,39.0,,Standard,599,Monthly,2023-06-29,,Active,,6.78,8.91,717.22,23,2025-04-01,8.0,0.0,0.0,0.0,0.0,Standard,Monthly,0,703.0,12-24m,Medium,61
CUST02410,2023-02-11,Basic,South,Referral,Monthly,49.0,,Basic,299,Monthly,2023-02-11,2025-03-03,Churned,,7.2,8.16,615.84,25,2025-02-01,0.0,1.0,0.0,0.0,1.0,Basic,Monthly,1,751.0,24m+,Medium,120
CUST00785,2024-06-13,Enterprise,Central,Partner,Monthly,64.0,,Enterprise,2999,Monthly,2024-06-13,,Active,,4.27,7.55,637.0,11,2025-04-01,3.0,1.0,0.0,0.0,0.0,Enterprise,Monthly,0,353.0,6-12m,Low,61
CUST01407,2024-11-14,Standard,East,Organic,Monthly,57.0,,Standard,599,Monthly,2024-11-14,2025-01-09,Churned,,1.0,10.33,482.33,3,2025-01-01,0.0,1.0,0.0,0.0,0.0,Standard,Monthly,1,56.0,0-3m,Low,151
CUST00436,2024-02-11,Enterprise,East,Organic,Monthly,46.0,,Enterprise,2999,Monthly,2024-02-11,,Active,,3.07,8.53,616.2,15,2025-04-01,3.0,1.0,0.0,0.0,0.0,Enterprise,Monthly,0,476.0,12-24m,Low,61
CUST02072,2023-03-22,Premium,South,Social,Monthly,,,Premium,1199,Monthly,2023-03-22,2024-05-11,Churned,,0.67,7.13,665.4,15,2024-05-01,0.0,1.0,0.0,0.0,0.0,Premium,Monthly,1,416.0,12-24m,Low,396
CUST01294,2025-01-05,Standard,West,Social,Monthly,32.0,,Standard,599,Monthly,2025-01-05,,Active,,5.25,9.0,296.75,4,2025-04-01,7.0,0.0,0.0,0.0,0.0,Standard,Monthly,0,147.0,3-6m,Medium,61
CUST01316,2023-03-20,Basic,,Referral,Annual,19.0,,Basic,299,Annual,2023-03-20,,Active,,1.73,7.15,610.54,26,2025-04-01,3.0,1.0,0.0,0.0,0.0,Basic,Annual,0,804.0,24m+,Low,61
CUST01766,2023-07-28,Enterprise,North,Paid Search,Monthly,26.0,,Enterprise,2999,Monthly,2023-07-28,,Active,,18.91,8.14,711.41,22,2025-04-01,17.0,0.0,0.0,0.0,0.0,Enterprise,Monthly,0,674.0,12-24m,High,61
CUST00957,2023-07-09,Basic,Central,Referral,Monthly,57.0,,Basic,299,Monthly,2023-07-09,,Active,,1.5,9.27,665.09,22,2025-04-01,0.0,1.0,0.0,0.0,0.0,Basic,Monthly,0,693.0,12-24m,Low,61
CUST02613,2023-01-25,Standard,South,Organic,Monthly,18.0,,Standard,599,Monthly,2023-01-25,,Active,,8.21,7.14,593.89,28,2025-04-01,6.0,2.0,0.0,0.0,0.0,Standard,Monthly,0,858.0,24m+,Medium,61
CUST01383,2023-12-09,Basic,South,Paid Search,Monthly,31.0,,Basic,299,Monthly,2023-12-09,2024-11-17,Churned,,2.33,8.33,532.08,12,2024-11-01,0.0,1.0,0.0,0.0,0.0,Basic,Monthly,1,344.0,6-12m,Low,212
CUST02345,2024-03-05,Enterprise,North,Partner,Monthly,44.0,,Enterprise,2999,Monthly,2024-03-05,2025-05-31,Churned,,2.0,9.43,512.14,14,2025-04-01,1.0,2.0,0.0,0.0,0.0,Enterprise,Monthly,1,452.0,12-24m,Low,61
CUST02675,2024-10-08,Basic,East,Organic,Monthly,39.0,,Basic,299,Monthly,2024-08-10,2024-10-08,Churned,,10.67,13.0,600.33,3,2024-10-01,0.0,2.0,0.0,0.0,1.0,Basic,Monthly,1,59.0,0-3m,Medium,243
CUST02692,2024-03-09,Basic,Central,Organic,Monthly,57.0,,Basic,299,Monthly,2024-03-09,2024-06-22,Churned,,1.75,6.0,782.25,4,2024-06-01,0.0,1.0,0.0,0.0,0.0,Basic,Monthly,1,105.0,3-6m,Low,365
CUST02398,2023-09-27,Premium,South,Organic,Annual,53.0,,Premium,1199,Annual,2023-09-27,,Active,,4.05,9.8,663.55,20,2025-04-01,3.0,1.0,0.0,0.0,0.0,Premium,Annual,0,613.0,12-24m,Low,61
CUST01366,2023-04-15,Premium,North,Paid Search,Monthly,25.0,,Premium,1199,Monthly,2023-04-15,,Active,,1.8,7.84,657.6,25,2025-04-01,1.0,1.0,0.0,0.0,0.0,Premium,Monthly,0,778.0,24m+,Low,61
CUST02038,2025-01-29,Standard,Central,Social,Annual,42.0,,Standard,599,Annual,2025-01-29,2025-03-13,Churned,,0.33,8.33,791.67,3,2025-03-01,0.0,0.0,0.0,0.0,0.0,Standard,Annual,1,43.0,0-3m,Low,92
CUST02617,2025-01-13,Standard,South,Paid Search,Monthly,44.0,,Standard,599,Monthly,2025-01-13,2025-03-24,Churned,,2.0,8.0,514.67,3,2025-03-01,0.0,2.0,0.0,0.0,2.0,Standard,Monthly,1,70.0,0-3m,Low,92
CUST02663,2024-10-10,Standard,North,Organic,Monthly,50.0,,Standard,599,Monthly,2024-10-10,2024-11-04,Churned,,1.0,9.0,599.0,2,2024-11-01,0.0,0.0,0.0,0.0,0.0,Standard,Monthly,1,25.0,0-3m,Low,212
CUST00459,2024-04-03,Standard,East,Social,Annual,56.0,,Standard,599,Annual,2024-03-04,,Active,,1.21,7.86,581.29,14,2025-04-01,3.0,1.0,0.0,0.0,1.0,Standard,Annual,0,454.0,12-24m,Low,61
CUST02234,2025-02-19,Standard,Central,Paid Search,Monthly,72.0,,Standard,599,Monthly,2025-02-19,,Active,,0.67,5.67,657.33,3,2025-04-01,2.0,2.0,0.0,0.0,2.0,Standard,Monthly,0,102.0,3-6m,Low,61
CUST00856,2023-08-23,Basic,East,Paid Search,Monthly,51.0,,Basic,299,Monthly,2023-08-23,,Active,,3.19,9.0,734.81,21,2025-04-01,2.0,0.0,0.0,0.0,0.0,Basic,Monthly,0,648.0,12-24m,Low,61
CUST01363,2023-02-17,Premium,Central,Organic,Monthly,62.0,,Premium,1199,Monthly,2023-02-17,,Active,,11.74,9.93,586.3,27,2025-04-01,12.0,4.0,1.0,2.0,1.0,Premium,Monthly,0,835.0,24m+,Medium,61
CUST02411,2023-08-18,Premium,South,Organic,Monthly,59.0,,Premium,1199,Monthly,2023-08-18,,Active,,4.57,7.86,645.43,21,2025-04-01,6.0,0.0,0.0,0.0,0.0,Premium,Monthly,0,653.0,12-24m,Low,61
CUST02284,2023-07-06,Standard,East,Social,Monthly,49.0,,Standard,599,Monthly,2023-07-06,,Active,,19.18,7.59,584.68,22,2025-04-01,20.0,1.0,0.0,0.0,0.0,Standard,Monthly,0,696.0,12-24m,High,61
CUST00335,2023-03-17,Basic,West,Social,Monthly,57.0,,Basic,299,Monthly,2023-03-17,,Active,,1.92,8.58,607.04,26,2025-04-01,0.0,0.0,0.0,0.0,0.0,Basic,Monthly,0,807.0,24m+,Low,61
CUST02317,2024-08-12,Basic,Central,Social,Annual,45.0,,Basic,299,Annual,2024-08-12,,Active,,4.22,10.0,537.78,9,2025-04-01,3.0,0.0,0.0,0.0,0.0,Basic,Annual,0,293.0,6-12m,Low,61
CUST02868,2023-07-18,Basic,East,Social,Monthly,62.0,,Basic,299,Monthly,2023-07-18,2024-03-23,Churned,,1.0,9.56,672.44,9,2024-03-01,0.0,2.0,0.0,1.0,0.0,Basic,Monthly,1,249.0,6-12m,Low,457
CUST00736,2024-10-19,Standard,Central,Organic,Monthly,38.0,,Standard,599,Monthly,2024-10-19,,Active,,20.29,6.86,925.86,7,2025-04-01,22.0,0.0,0.0,0.0,0.0,Standard,Monthly,0,225.0,6-12m,High,61
CUST00504,2024-11-29,Premium,North,Organic,Annual,47.0,,Premium,1199,Annual,2024-11-29,,Active,,5.0,10.33,850.67,6,2025-04-01,3.0,2.0,0.0,1.0,0.0,Premium,Annual,0,184.0,6-12m,Low,61
CUST01311,2023-07-07,Basic,East,Organic,Monthly,25.0,,Basic,299,Monthly,2023-07-07,2023-07-31,Churned,,11.0,11.0,548.0,1,2023-07-01,0.0,0.0,0.0,0.0,0.0,Basic,Monthly,1,24.0,0-3m,Medium,701
CUST02553,2023-03-03,Basic,North,Organic,Monthly,48.0,,Basic,299,Monthly,2023-03-03,,Active,,11.12,6.62,695.38,26,2025-04-01,10.0,0.0,0.0,0.0,0.0,Basic,Monthly,0,821.0,24m+,Medium,61
CUST02381,2023-12-16,Premium,North,Paid Search,Annual,25.0,,Premium,1199,Annual,2023-12-16,,Active,,8.41,8.12,555.0,17,2025-04-01,8.0,0.0,0.0,0.0,0.0,Premium,Annual,0,533.0,12-24m,Medium,61
CUST01598,2023-04-10,Basic,North,Paid Search,Monthly,66.0,,Basic,299,Monthly,2023-04-10,2024-12-12,Churned,,1.95,6.43,599.33,21,2024-12-01,0.0,0.0,0.0,0.0,0.0,Basic,Monthly,1,612.0,12-24m,Low,182
CUST02245,2023-01-07,Enterprise,Central,Referral,Annual,71.0,,Enterprise,2999,Annual,2023-07-01,,Active,,6.73,8.27,609.86,22,2025-04-01,10.0,1.0,0.0,0.0,0.0,Enterprise,Annual,0,701.0,12-24m,Medium,61
CUST01499,2024-06-08,Standard,West,Paid Search,Monthly,41.0,,Standard,599,Monthly,2024-06-08,2025-04-14,Churned,,3.27,8.36,667.55,11,2025-04-01,2.0,1.0,0.0,0.0,1.0,Standard,Monthly,1,310.0,6-12m,Low,61
CUST02940,2025-02-22,Premium,South,Social,Monthly,38.0,,Premium,1199,Monthly,2025-02-22,2025-04-30,Churned,,9.0,7.67,550.67,3,2025-04-01,11.0,1.0,0.0,0.0,1.0,Premium,Monthly,1,67.0,0-3m,Medium,61
CUST01210,2023-07-09,Standard,North,Organic,Annual,35.0,,Standard,599,Annual,2023-07-09,,Active,,3.09,7.36,564.18,22,2025-04-01,2.0,3.0,0.0,0.0,1.0,Standard,Annual,0,693.0,12-24m,Low,61
CUST02989,2023-01-18,Premium,East,Social,Annual,44.0,,Premium,1199,Annual,2023-01-18,,Active,,1.96,8.11,637.46,28,2025-04-01,2.0,4.0,0.0,0.0,2.0,Premium,Annual,0,865.0,24m+,Low,61
CUST01402,2024-05-12,Basic,South,Organic,Monthly,21.0,,Basic,299,Monthly,2024-05-12,2024-08-15,Churned,,6.25,9.0,624.75,4,2024-08-01,0.0,2.0,1.0,0.0,0.0,Basic,Monthly,1,95.0,3-6m,Medium,304
CUST00534,2023-07-03,Basic,Central,Referral,Monthly,50.0,,Basic,299,Monthly,2023-03-07,2024-05-12,Churned,,4.27,8.93,584.6,15,2024-05-01,0.0,1.0,0.0,0.0,0.0,Basic,Monthly,1,432.0,12-24m,Low,396
CUST02937,2023-02-07,Premium,East,Paid Search,Annual,47.0,,Premium,1199,Annual,2023-07-02,,Active,,19.68,8.64,658.95,22,2025-04-01,20.0,1.0,0.0,0.0,0.0,Premium,Annual,0,700.0,12-24m,High,61
CUST02235,2024-02-18,Standard,West,Organic,Annual,28.0,,Standard,599,Annual,2024-02-18,2025-01-16,Churned,,1.25,6.42,522.5,12,2025-01-01,0.0,3.0,0.0,0.0,1.0,Standard,Annual,1,333.0,6-12m,Low,151
CUST00316,2024-03-19,Standard,North,Social,Monthly,37.0,,Standard,599,Monthly,2024-03-19,,Active,,12.29,7.93,604.21,14,2025-04-01,11.0,4.0,0.0,0.0,2.0,Standard,Monthly,0,439.0,12-24m,Medium,61
CUST00566,2023-08-08,Enterprise,East,Organic,Annual,20.0,,Enterprise,2999,Annual,2023-08-08,,Active,,4.57,8.33,537.86,21,2025-04-01,3.0,2.0,0.0,0.0,0.0,Enterprise,Annual,0,663.0,12-24m,Low,61
CUST02309,2024-12-21,Basic,Central,Social,Monthly,25.0,,Basic,299,Monthly,2024-12-21,,Active,,11.8,7.8,609.0,5,2025-04-01,13.0,5.0,1.0,1.0,2.0,Basic,Monthly,0,162.0,3-6m,Medium,61
CUST02821,2023-12-30,Basic,East,Referral,Monthly,71.0,,Basic,299,Monthly,2023-12-30,,Active,,10.94,8.59,641.71,17,2025-04-01,10.0,0.0,0.0,0.0,0.0,Basic,Monthly,0,519.0,12-24m,Medium,61
CUST00554,2024-04-22,Basic,North,Paid Search,Annual,31.0,,Basic,299,Annual,2024-04-22,,Active,,20.08,8.77,572.77,13,2025-04-01,21.0,1.0,0.0,0.0,1.0,Basic,Annual,0,405.0,12-24m,High,61
CUST02885,2023-07-20,Premium,South,Organic,Monthly,,NEGATIVE_AGE,Premium,1199,Monthly,2023-07-20,,Active,,7.23,7.59,562.18,22,2025-04-01,7.0,1.0,0.0,0.0,0.0,Premium,Monthly,0,682.0,12-24m,Medium,61
