customer_id,plan,mrr,contract_type,signup_date,churn_date,status,sub_flag
CUST01754,Enterprise,2999,Monthly,2024-01-05,,Active,
CUST01755,Standard,599,Monthly,2024-03-14,2024-11-29,Churned,
CUST01756,Basic,299,Monthly,2024-12-04,2025-02-23,Churned,
CUST01757,Basic,299,Annual,2024-11-08,,Active,
CUST01758,Premium,1199,Monthly,2023-01-03,,Active,
CUST01759,Standard,599,Monthly,2024-02-04,2025-01-10,Churned,
CUST01760,Basic,299,Monthly,2025-01-14,,Active,
CUST01761,Basic,299,Annual,2024-01-30,2024-07-12,Churned,
CUST01762,Premium,1199,Annual,2024-09-08,,Active,
CUST01763,Standard,599,Monthly,2024-01-28,,Active,ACTIVE_WITH_CHURN_DATE
CUST01764,Basic,299,Monthly,2023-08-24,,Active,
CUST01765,Premium,1199,Monthly,2024-12-11,2025-03-14,Churned,
CUST01766,Enterprise,2999,Monthly,2023-07-28,,Active,
CUST01767,Basic,299,Annual,2023-04-23,,Active,
CUST01768,Basic,299,Monthly,2023-05-23,2023-08-30,Churned,
CUST01769,Basic,299,Monthly,2023-09-06,2024-11-28,Churned,
CUST01770,Basic,299,Monthly,2024-12-21,,Active,
CUST01771,Basic,299,Annual,2024-12-19,2025-03-30,Churned,
CUST01772,Basic,299,Monthly,2023-01-31,2025-05-06,Churned,
CUST01773,Basic,299,Monthly,2024-03-02,,Active,
CUST01774,Enterprise,2999,Monthly,2024-12-16,,Active,
CUST01775,Standard,599,Monthly,2024-10-22,,Active,
CUST01776,Standard,599,Monthly,2023-02-02,2024-10-11,Churned,
CUST01777,Standard,599,Annual,2024-03-09,2024-08-07,Churned,
CUST01778,Basic,299,Monthly,2024-05-28,2024-11-20,Churned,
CUST01779,Basic,299,Monthly,2024-06-18,2024-07-15,Churned,
CUST01780,Basic,299,Monthly,2023-08-13,,Active,
CUST01781,Standard,599,Monthly,2024-04-24,2025-03-26,Churned,
CUST01782,Standard,599,Monthly,2024-01-16,,Active,
CUST01783,Premium,1199,Monthly,2024-09-09,,Active,
CUST01784,Basic,299,Annual,2023-04-20,,Active,
CUST01785,Basic,299,Monthly,2024-07-18,,Active,
CUST01786,Basic,299,Monthly,2024-08-01,,Active,
CUST01787,Enterprise,2999,Monthly,2023-01-09,,Active,
CUST01788,Basic,299,Annual,2025-02-08,,Active,
CUST01789,Standard,599,Annual,2023-12-06,,Active,
CUST01790,Standard,599,Annual,2023-01-25,,Active,
CUST01791,Basic,299,Monthly,2023-10-25,2024-05-13,Churned,
CUST01792,Premium,1199,Monthly,2023-08-26,,Active,
CUST01793,Enterprise,2999,Annual,2024-06-12,,Active,
CUST01794,Premium,1199,Monthly,2024-04-03,2024-09-03,Churned,
CUST01795,Premium,1199,Annual,2023-02-10,,Active,
CUST01796,Enterprise,2999,Monthly,2023-03-18,,Active,
CUST01797,Basic,299,Annual,2023-01-16,2023-11-09,Churned,
CUST01798,Standard,599,Annual,2023-03-31,,Active,
CUST01799,Basic,299,Monthly,2023-03-11,,Active,
CUST01800,Basic,299,Annual,2024-04-16,,Active,
CUST01801,Enterprise,2999,Monthly,2024-10-27,,Active,
CUST01802,Standard,599,Monthly,2023-10-21,,Active,
CUST01803,Premium,1199,Annual,2024-06-08,,Active,
CUST01804,Basic,299,Monthly,2024-04-05,2024-05-28,Churned,
CUST01805,Standard,599,Annual,2023-09-08,,Active,
CUST01806,Basic,299,Monthly,2024-01-20,,Active,
CUST01807,Basic,299,Monthly,2024-11-16,,Active,
CUST01808,Basic,299,Annual,2024-04-21,2024-12-19,Churned,
CUST01809,Standard,599,Monthly,2025-02-25,,Active,
CUST01810,Basic,299,Monthly,2024-05-12,2024-12-03,Churned,
CUST01811,Enterprise,2999,Monthly,2023-06-09,2024-01-01,Churned,
CUST01812,Premium,1199,Monthly,2024-09-07,,Active,
CUST01813,Basic,299,Annual,2024-04-29,2024-07-01,Churned,
CUST01814,Basic,299,Monthly,2024-03-09,,Active,
CUST01815,Basic,299,Monthly,2023-03-25,,Active,
CUST01816,Basic,299,Annual,2023-09-23,,Active,
CUST01817,Basic,299,Monthly,2025-02-10,,Active,
CUST01818,Standard,599,Monthly,2024-07-02,2024-10-01,Churned,
CUST01819,Basic,299,Annual,2024-08-07,,Active,
CUST01820,Premium,1199,Monthly,2023-03-21,2024-03-16,Churned,
CUST01821,Premium,1199,Annual,2025-01-21,2025-05-01,Churned,
CUST01822,Premium,1199,Annual,2024-05-26,,Active,
CUST01823,Premium,1199,Annual,2024-06-17,,Active,
CUST01824,Standard,599,Monthly,2024-04-05,,Active,ACTIVE_WITH_CHURN_DATE
CUST01825,Standard,599,Monthly,2024-03-06,2024-05-30,Churned,
CUST01826,Enterprise,2999,Monthly,2023-07-15,,Active,
CUST01827,Basic,299,Annual,2023-01-17,2024-02-11,Churned,
CUST01828,Standard,599,Monthly,2024-05-26,2025-04-06,Churned,
CUST01829,Standard,599,Monthly,2024-07-09,,Active,
CUST01830,Basic,299,Monthly,2024-01-18,,Active,
CUST01831,Standard,599,Annual,2024-11-06,,Active,
CUST01832,Enterprise,2999,Monthly,2023-04-12,,Active,
CUST01833,Standard,599,Monthly,2023-04-17,,Active,
CUST01834,Standard,599,Annual,2024-05-30,2024-07-11,Churned,
CUST01835,Premium,1199,Monthly,2023-08-17,,Active,
CUST01836,Basic,299,Annual,2023-05-08,,Active,
CUST01837,Basic,299,Monthly,2025-01-28,,Active,
CUST01838,Basic,299,Monthly,2024-11-05,,Active,
CUST01839,Basic,299,Annual,2023-02-03,,Active,
CUST01840,Standard,599,Monthly,2025-01-29,,Active,
CUST01841,Standard,599,Monthly,2023-09-05,,Active,
CUST01842,Premium,1199,Annual,2023-02-22,,Active,
CUST01843,Basic,299,Monthly,2025-01-15,2025-05-13,Churned,
CUST01844,Premium,1199,Monthly,2024-12-28,,Active,
CUST01845,Standard,599,Monthly,2025-02-19,,Active,
CUST01846,Basic,299,Monthly,2023-07-28,2024-06-06,Churned,
CUST01847,Basic,299,Monthly,2023-06-06,2024-07-25,Churned,
CUST01848,Premium,1199,Monthly,2023-01-26,,Active,
CUST01849,Basic,299,Monthly,2024-01-02,2024-05-06,Churned,
CUST01850,Premium,1199,Annual,2025-01-13,,Active,
CUST01851,Enterprise,2999,Monthly,2023-03-26,2025-05-17,Churned,
CUST01852,Standard,599,Monthly,2023-04-24,,Active,
CUST01853,Basic,299,Annual,2023-07-04,,Active,
CUST01854,Basic,299,Monthly,2024-02-05,,Active,
CUST01855,Basic,299,Monthly,2023-03-20,2025-04-20,Churned,
CUST01856,Basic,299,Annual,2023-06-14,2023-07-04,Churned,
CUST01857,Premium,1199,Annual,2024-09-13,,Active,ACTIVE_WITH_CHURN_DATE
CUST01858,Standard,599,Annual,2024-09-20,,Active,
CUST01859,Standard,599,Monthly,2023-07-17,,Active,
CUST01860,Premium,1199,Monthly,2023-08-10,,Active,
CUST01861,Basic,299,Monthly,2023-08-14,2024-10-14,Churned,
CUST01862,Premium,1199,Annual,2023-12-23,,Churned,CHURN_BEFORE_SIGNUP
CUST01863,Enterprise,2999,Monthly,2024-06-08,,Active,
CUST01864,Basic,299,Annual,2025-01-04,2025-02-20,Churned,
CUST01865,Basic,299,Monthly,2023-11-16,2024-12-24,Churned,
CUST01866,Standard,599,Monthly,2024-03-09,,Active,
CUST01867,Standard,599,Annual,2024-01-28,2025-03-05,Churned,
CUST01868,Standard,599,Monthly,2023-03-07,,Active,
CUST01869,Standard,599,Monthly,2023-10-28,2025-02-11,Churned,
CUST01870,Standard,599,Monthly,2023-11-27,,Active,
CUST01871,Basic,299,Monthly,2024-01-16,,Active,
CUST01872,Basic,299,Monthly,2025-01-04,2025-05-04,Churned,
CUST01873,Basic,299,Monthly,2024-07-29,,Active,
CUST01874,Basic,299,Annual,2024-07-28,,Active,
CUST01875,Standard,599,Monthly,2023-03-18,,Active,
CUST01876,Basic,299,Monthly,2023-11-24,2024-11-12,Churned,
CUST01877,Basic,299,Monthly,2024-03-07,,Active,
CUST01878,Standard,599,Annual,2023-08-31,,Active,
CUST01879,Enterprise,2999,Annual,2023-01-05,2023-05-25,Churned,
CUST01880,Enterprise,2999,Monthly,2024-06-30,2024-07-23,Churned,
CUST01881,Premium,1199,Monthly,2023-04-08,,Active,
CUST01882,Standard,599,Monthly,2023-12-21,2025-05-26,Churned,
CUST01883,Basic,299,Monthly,2024-02-07,,Active,
CUST01884,Enterprise,2999,Monthly,2024-01-18,2024-11-26,Churned,
CUST01885,Basic,299,Annual,2023-05-23,,Active,
CUST01886,Basic,299,Monthly,2023-06-24,,Active,
CUST01887,Premium,1199,Monthly,2024-12-05,,Active,
CUST01888,Basic,299,Annual,2023-11-08,,Active,
CUST01889,Standard,599,Monthly,2023-10-04,2024-07-02,Churned,
CUST01890,Premium,1199,Annual,2023-06-01,,Active,
CUST01891,Basic,299,Annual,2024-06-24,,Active,
CUST01892,Standard,599,Monthly,2025-01-18,,Active,
CUST01893,Standard,599,Annual,2023-12-28,,Active,
CUST01894,Basic,299,Monthly,2024-12-12,2025-03-18,Churned,
CUST01895,Premium,1199,Monthly,2024-04-24,,Churned,CHURN_BEFORE_SIGNUP
CUST01896,Premium,1199,Annual,2024-08-27,,Active,
CUST01897,Standard,599,Monthly,2024-12-26,2025-02-10,Churned,
CUST01898,Enterprise,2999,Annual,2023-08-13,,Active,
CUST01899,Premium,1199,Monthly,2023-07-27,,Active,
CUST01900,Enterprise,2999,Monthly,2023-11-11,,Active,
CUST01901,Basic,299,Monthly,2025-02-01,2025-04-16,Churned,
CUST01902,Standard,599,Monthly,2024-05-02,2024-11-19,Churned,
CUST01903,Basic,299,Monthly,2023-03-28,,Active,
CUST01904,Basic,299,Monthly,2023-12-08,2025-03-20,Churned,
CUST01905,Enterprise,2999,Monthly,2025-01-19,2025-04-30,Churned,
CUST01906,Standard,599,Monthly,2023-10-10,,Active,
CUST01907,Basic,299,Monthly,2024-10-23,2025-04-14,Churned,
CUST01908,Basic,299,Monthly,2024-08-12,2024-09-02,Churned,
CUST01909,Premium,1199,Monthly,2024-12-17,,Active,
CUST01910,Basic,299,Monthly,2024-12-09,2025-01-06,Churned,
CUST01911,Premium,1199,Monthly,2023-10-22,2025-03-18,Churned,
CUST01912,Standard,599,Annual,2024-12-18,,Active,
CUST01913,Standard,599,Annual,2023-11-19,,Active,
CUST01914,Standard,599,Monthly,2023-01-14,,Active,
CUST01915,Basic,299,Annual,2023-03-20,,Active,
CUST01916,Standard,599,Monthly,2023-01-02,2024-10-27,Churned,
CUST01917,Standard,599,Monthly,2024-08-03,,Active,
CUST01918,Basic,299,Annual,2025-02-12,,Active,
CUST01919,Standard,599,Monthly,2024-04-08,,Active,
CUST01920,Basic,299,Monthly,2023-09-17,,Active,
CUST01921,Premium,1199,Monthly,2024-06-14,2024-09-05,Churned,
CUST01922,Standard,599,Annual,2025-01-15,,Active,
CUST01923,Basic,299,Annual,2023-05-26,,Active,
CUST01924,Basic,299,Annual,2024-01-04,,Active,
CUST01925,Enterprise,2999,Monthly,2023-04-21,2024-06-24,Churned,
CUST01926,Basic,299,Monthly,2023-06-29,,Active,
CUST01927,Basic,299,Annual,2023-10-10,2023-12-18,Churned,
CUST01928,Basic,299,Annual,2024-09-19,2025-04-18,Churned,
CUST01929,Basic,299,Annual,2023-10-23,2024-06-01,Churned,
CUST01930,Basic,299,Annual,2024-11-28,,Active,
CUST01931,Basic,299,Monthly,2024-05-13,,Active,
CUST01932,Basic,299,Monthly,2024-08-30,2025-05-08,Churned,
CUST01933,Basic,299,Monthly,2023-01-01,2024-02-09,Churned,
CUST01934,Standard,599,Monthly,2024-05-29,2024-10-07,Churned,
CUST01935,Enterprise,2999,Annual,2023-05-27,,Active,
CUST01936,Basic,299,Annual,2023-08-13,,Active,
CUST01937,Basic,299,Annual,2024-03-08,,Active,
CUST01938,Basic,299,Monthly,2023-11-15,2024-09-28,Churned,
CUST01939,Standard,599,Monthly,2023-05-23,,Active,
CUST01940,Basic,299,Monthly,2023-11-05,,Active,
CUST01941,Basic,299,Monthly,2023-07-07,,Active,
CUST01942,Standard,599,Monthly,2023-11-17,,Active,
CUST01943,Standard,599,Annual,2024-02-25,,Active,
CUST01944,Basic,299,Monthly,2025-02-12,2025-05-23,Churned,
CUST01945,Standard,599,Monthly,2023-05-11,,Active,ACTIVE_WITH_CHURN_DATE
CUST01946,Basic,299,Annual,2024-02-07,2024-09-30,Churned,
CUST01947,Premium,1199,Annual,2024-04-16,,Active,
CUST01948,Basic,299,Monthly,2023-04-20,,Active,
CUST01949,Premium,1199,Annual,2023-12-06,,Active,
CUST01950,Basic,299,Monthly,2025-01-04,2025-05-21,Churned,
CUST01951,Basic,299,Monthly,2023-05-20,2024-10-03,Churned,
CUST01952,Standard,599,Monthly,2024-05-11,,Active,
CUST01953,Standard,599,Monthly,2023-05-04,,Active,
CUST01954,Standard,599,Monthly,2024-06-01,2024-10-20,Churned,
CUST01955,Premium,1199,Monthly,2023-07-08,,Active,
CUST01956,Standard,599,Monthly,2024-11-04,,Active,
CUST01957,Standard,599,Annual,2025-02-01,,Active,
CUST01958,Standard,599,Annual,2024-05-02,2024-10-20,Churned,
CUST01959,Standard,599,Annual,2024-01-12,,Active,
CUST01960,Premium,1199,Monthly,2024-03-02,,Active,
CUST01961,Basic,299,Annual,2024-02-03,2025-01-11,Churned,
CUST01962,Standard,599,Monthly,2024-09-26,2024-11-11,Churned,
CUST01963,Basic,299,Annual,2024-04-14,2024-10-12,Churned,
CUST01964,Basic,299,Monthly,2023-08-04,,Active,ACTIVE_WITH_CHURN_DATE
CUST01965,Basic,299,Annual,2023-06-05,,Active,
CUST01966,Basic,299,Monthly,2023-05-24,2024-05-15,Churned,
CUST01967,Standard,599,Monthly,2024-10-22,,Active,
CUST01968,Premium,1199,Annual,2024-06-03,,Active,
CUST01969,Basic,299,Monthly,2024-08-17,,Active,
CUST01970,Basic,299,Monthly,2025-01-20,2025-04-25,Churned,
CUST01971,Basic,299,Annual,2024-05-02,,Active,
CUST01972,Basic,299,Monthly,2023-08-31,2024-01-01,Churned,
CUST01973,Basic,299,Annual,2023-03-07,,Active,
CUST01974,Premium,1199,Monthly,2024-03-28,,Churned,CHURN_BEFORE_SIGNUP
CUST01975,Basic,299,Annual,2023-11-25,,Active,
CUST01976,Basic,299,Annual,2024-07-23,,Active,
CUST01977,Premium,1199,Annual,2023-07-26,,Active,
CUST01978,Standard,599,Annual,2023-03-30,,Active,
CUST01979,Premium,1199,Monthly,2024-01-04,,Active,
CUST01980,Premium,1199,Annual,2024-11-29,2025-04-10,Churned,
CUST01981,Standard,599,Monthly,2024-04-30,2024-10-03,Churned,
CUST01982,Standard,599,Monthly,2023-03-10,,Active,
CUST01983,Basic,299,Monthly,2024-06-13,,Active,ACTIVE_WITH_CHURN_DATE
CUST01984,Basic,299,Monthly,2023-12-05,2024-08-21,Churned,
CUST01985,Basic,299,Monthly,2024-01-02,,Active,
CUST01986,Premium,1199,Monthly,2023-09-05,,Active,
CUST01987,Standard,599,Annual,2024-07-13,2024-12-08,Churned,
CUST01988,Basic,299,Monthly,2024-10-30,2025-02-17,Churned,
CUST01989,Basic,299,Monthly,2023-03-02,,Active,
CUST01990,Enterprise,2999,Monthly,2024-11-10,,Active,
CUST01991,Premium,1199,Monthly,2024-09-16,,Active,
CUST01992,Premium,1199,Monthly,2024-09-04,,Active,
CUST01993,Premium,1199,Monthly,2023-10-05,2024-09-25,Churned,
CUST01994,Standard,599,Annual,2023-12-25,,Active,
CUST01995,Enterprise,2999,Annual,2023-01-22,,Active,
CUST01996,Premium,1199,Monthly,2024-09-14,,Active,
CUST01997,Standard,599,Monthly,2024-01-22,2024-04-19,Churned,
CUST01998,Basic,299,Monthly,2024-03-24,,Active,
CUST01999,Standard,599,Monthly,2023-12-18,2024-04-25,Churned,
CUST02000,Standard,599,Annual,2023-08-21,,Active,
CUST02001,Basic,299,Monthly,2025-01-07,2025-03-11,Churned,
CUST02002,Basic,299,Annual,2023-10-17,,Active,
CUST02003,Standard,599,Annual,2023-05-13,,Active,
CUST02004,Enterprise,2999,Annual,2023-09-14,,Active,
CUST02005,Standard,599,Annual,2023-08-14,,Active,
CUST02006,Basic,299,Monthly,2024-10-31,,Active,
CUST02007,Basic,299,Monthly,2023-02-25,,Active,
CUST02008,Basic,299,Monthly,2023-03-22,2024-03-01,Churned,
CUST02009,Standard,599,Annual,2025-01-29,,Active,
CUST02010,Enterprise,2999,Monthly,2023-02-06,,Churned,CHURN_BEFORE_SIGNUP
CUST02011,Standard,599,Monthly,2023-01-22,,Active,
CUST02012,Basic,299,Monthly,2023-03-28,2023-12-16,Churned,
CUST02013,Standard,599,Monthly,2024-01-29,,Active,
CUST02014,Basic,299,Annual,2024-06-29,,Active,
CUST02015,Premium,1199,Annual,2024-09-15,,Active,
CUST02016,Standard,599,Annual,2025-02-10,,Active,
CUST02017,Premium,1199,Monthly,2024-03-13,2025-03-06,Churned,
CUST02018,Basic,299,Monthly,2024-11-25,,Active,
CUST02019,Standard,599,Monthly,2025-02-26,2025-04-11,Churned,
CUST02020,Enterprise,2999,Annual,2023-05-16,,Active,
CUST02021,Premium,1199,Monthly,2023-09-13,2024-04-16,Churned,
CUST02022,Basic,299,Annual,2023-10-08,,Active,
CUST02023,Basic,299,Annual,2023-01-13,,Active,
CUST02024,Standard,599,Monthly,2023-07-03,,Active,
CUST02025,Standard,599,Monthly,2024-05-06,,Active,
CUST02026,Premium,1199,Monthly,2023-10-11,,Active,
CUST02027,Premium,1199,Monthly,2023-09-22,,Active,
CUST02028,Basic,299,Monthly,2024-10-07,,Active,
CUST02029,Basic,299,Monthly,2023-02-09,,Active,
CUST02030,Premium,1199,Annual,2024-07-20,2025-05-02,Churned,
CUST02031,Standard,599,Monthly,2023-01-17,2024-12-18,Churned,
CUST02032,Basic,299,Monthly,2023-12-25,,Active,
CUST02033,Basic,299,Annual,2023-07-28,,Active,
CUST02034,Standard,599,Monthly,2024-10-19,,Active,
CUST02035,Basic,299,Monthly,2024-01-04,,Active,
CUST02036,Basic,299,Annual,2024-09-28,2024-11-30,Churned,
CUST02037,Basic,299,Monthly,2023-01-27,,Active,
CUST02038,Standard,599,Annual,2025-01-29,2025-03-13,Churned,
CUST02039,Basic,299,Annual,2024-08-19,2025-04-15,Churned,
CUST02040,Enterprise,2999,Annual,2023-03-21,,Active,
CUST02041,Premium,1199,Annual,2024-07-15,2024-11-04,Churned,
CUST02042,Standard,599,Monthly,2023-02-22,,Active,
CUST02043,Basic,299,Annual,2024-08-12,2025-03-12,Churned,
CUST02044,Standard,599,Monthly,2023-08-25,2024-05-06,Churned,
CUST02045,Basic,299,Annual,2024-01-06,2024-07-20,Churned,
CUST02046,Standard,599,Monthly,2024-05-10,2024-10-17,Churned,
CUST02047,Enterprise,2999,Monthly,2023-05-09,2024-10-09,Churned,
CUST02048,Basic,299,Monthly,2024-11-12,,Active,
CUST02049,Standard,599,Monthly,2023-03-25,,Active,
CUST02050,Premium,1199,Monthly,2023-07-22,2025-05-21,Churned,
CUST02051,Standard,599,Monthly,2025-02-22,2025-05-02,Churned,
CUST02052,Basic,299,Monthly,2024-03-17,,Active,
CUST02053,Enterprise,2999,Annual,2024-02-02,,Active,
CUST02054,Basic,299,Annual,2024-12-30,2025-05-05,Churned,
CUST02055,Standard,599,Annual,2024-09-15,,Active,
CUST02056,Standard,599,Monthly,2024-02-23,,Active,
CUST02057,Basic,299,Annual,2025-01-21,,Active,
CUST02058,Premium,1199,Annual,2023-06-05,,Active,
CUST02059,Basic,299,Monthly,2024-01-24,,Active,
CUST02060,Basic,299,Monthly,2023-04-10,2023-04-30,Churned,
CUST02061,Standard,599,Monthly,2024-08-16,,Active,
CUST02062,Enterprise,2999,Annual,2023-07-02,,Active,
CUST02063,Standard,599,Monthly,2023-08-04,,Active,
CUST02064,Basic,299,Monthly,2023-12-22,,Active,
CUST02065,Basic,299,Annual,2023-06-23,,Active,
CUST02066,Basic,299,Annual,2024-11-13,,Active,
CUST02067,Basic,299,Monthly,2023-06-22,,Active,
CUST02068,Basic,299,Monthly,2023-07-19,,Active,
CUST02069,Premium,1199,Monthly,2024-03-12,2024-10-25,Churned,
CUST02070,Premium,1199,Monthly,2025-01-03,2025-05-29,Churned,
CUST02071,Premium,1199,Monthly,2023-03-30,,Active,
CUST02072,Premium,1199,Monthly,2023-03-22,2024-05-11,Churned,
CUST02073,Basic,299,Monthly,2023-12-10,2024-02-05,Churned,
CUST02074,Premium,1199,Annual,2023-11-19,,Active,
CUST02075,Basic,299,Annual,2024-06-17,,Active,
CUST02076,Standard,599,Monthly,2024-10-11,,Active,
CUST02077,Basic,299,Annual,2024-11-20,2025-05-13,Churned,
CUST02078,Basic,299,Monthly,2024-05-23,2024-08-22,Churned,
CUST02079,Premium,1199,Monthly,2025-01-10,2025-03-27,Churned,
CUST02080,Premium,1199,Monthly,2023-08-02,,Active,ACTIVE_WITH_CHURN_DATE
CUST02081,Standard,599,Annual,2024-10-08,,Active,
CUST02082,Premium,1199,Monthly,2023-11-04,,Active,
CUST02083,Standard,599,Monthly,2024-02-06,2025-04-18,Churned,
CUST02084,Premium,1199,Monthly,2025-02-12,,Active,
CUST02085,Basic,299,Annual,2024-03-11,,Active,
CUST02086,Basic,299,Monthly,2024-12-14,,Active,
CUST02087,Standard,599,Monthly,2024-05-15,,Active,
CUST02088,Basic,299,Monthly,2024-02-23,,Active,
CUST02089,Standard,599,Monthly,2024-03-28,,Active,
CUST02090,Basic,299,Monthly,2023-08-13,,Active,
CUST02091,Standard,599,Monthly,2023-06-20,2024-04-23,Churned,
CUST02092,Standard,599,Monthly,2023-05-13,,Active,
CUST02093,Premium,1199,Annual,2023-04-03,,Active,
CUST02094,Standard,599,Monthly,2023-03-06,,Active,
CUST02095,Basic,299,Monthly,2024-07-02,,Active,
CUST02096,Standard,599,Annual,2023-12-06,,Active,
CUST02097,Premium,1199,Monthly,2023-01-21,,Active,
CUST02098,Basic,299,Monthly,2023-02-13,2023-06-09,Churned,
CUST02099,Basic,299,Monthly,2023-09-11,,Active,
CUST02100,Premium,1199,Monthly,2023-05-15,2023-11-30,Churned,
CUST02101,Premium,1199,Annual,2025-01-09,,Active,
CUST02102,Enterprise,2999,Annual,2024-09-11,2025-05-24,Churned,
CUST02103,Premium,1199,Annual,2024-09-12,,Active,
CUST02104,Standard,599,Annual,2023-10-08,,Active,
CUST02105,Basic,299,Monthly,2024-01-21,,Active,
CUST02106,Basic,299,Monthly,2024-05-09,2024-11-17,Churned,
CUST02107,Basic,299,Annual,2025-01-15,2025-02-11,Churned,
CUST02108,Standard,599,Monthly,2023-08-18,,Active,
CUST02109,Standard,599,Annual,2024-05-03,,Active,
CUST02110,Standard,599,Monthly,2023-04-08,,Active,
CUST02111,Basic,299,Monthly,2023-03-27,,Active,
CUST02112,Premium,1199,Monthly,2024-08-03,,Active,
CUST02113,Basic,299,Annual,2025-01-28,,Active,
CUST02114,Premium,1199,Annual,2024-02-21,,Active,
CUST02115,Standard,599,Monthly,2024-05-15,2024-12-23,Churned,
CUST02116,Standard,599,Annual,2024-12-26,,Active,
CUST02117,Standard,599,Annual,2023-04-18,2025-04-09,Churned,
CUST02118,Premium,1199,Annual,2024-06-16,,Active,
CUST02119,Premium,1199,Annual,2023-02-09,2023-03-04,Churned,
CUST02120,Premium,1199,Monthly,2023-05-24,2023-09-07,Churned,
CUST02121,Enterprise,2999,Monthly,2024-03-21,,Active,ACTIVE_WITH_CHURN_DATE
CUST02122,Standard,599,Annual,2024-07-31,,Active,
CUST02123,Enterprise,2999,Monthly,2024-09-20,,Active,
CUST02124,Enterprise,2999,Annual,2023-08-04,,Active,
CUST02125,Basic,299,Monthly,2023-01-11,2023-10-20,Churned,
CUST02126,Premium,1199,Monthly,2023-11-16,,Active,
CUST02127,Basic,299,Monthly,2023-04-07,2025-02-21,Churned,
CUST02128,Premium,1199,Annual,2024-07-26,,Active,
CUST02129,Premium,1199,Monthly,2023-10-19,,Active,
CUST02130,Standard,599,Monthly,2025-02-24,,Active,
CUST02131,Standard,599,Monthly,2023-03-21,2024-01-03,Churned,
CUST02132,Basic,299,Annual,2024-07-31,2025-03-25,Churned,
CUST02133,Premium,1199,Annual,2024-08-12,,Active,
CUST02134,Standard,599,Monthly,2024-09-22,,Active,
CUST02135,Basic,299,Monthly,2023-08-10,,Active,
CUST02136,Basic,299,Annual,2023-11-28,2025-02-05,Churned,
CUST02137,Standard,599,Monthly,2024-11-11,2025-05-28,Churned,
CUST02138,Basic,299,Monthly,2024-02-07,,Active,
CUST02139,Basic,299,Annual,2024-06-18,,Active,
CUST02140,Premium,1199,Monthly,2024-10-10,2025-01-03,Churned,
CUST02141,Premium,1199,Monthly,2024-12-12,2025-03-14,Churned,
CUST02142,Basic,299,Annual,2023-07-02,,Active,
CUST02143,Standard,599,Annual,2025-01-15,,Active,ACTIVE_WITH_CHURN_DATE
CUST02144,Basic,299,Monthly,2024-01-27,,Active,
CUST02145,Standard,599,Monthly,2023-01-06,2023-04-29,Churned,
CUST02146,Enterprise,2999,Monthly,2024-05-29,,Active,
CUST02147,Basic,299,Monthly,2024-05-05,,Active,
CUST02148,Premium,1199,Monthly,2023-02-01,,Active,
CUST02149,Standard,599,Monthly,2023-06-27,2023-12-05,Churned,
CUST02150,Premium,1199,Monthly,2024-09-19,,Active,
CUST02151,Basic,299,Monthly,2023-05-15,,Active,
CUST02152,Basic,299,Annual,2023-11-18,,Active,
CUST02153,Premium,1199,Annual,2024-09-20,,Active,
CUST02154,Basic,299,Monthly,2024-12-27,2025-02-18,Churned,
CUST02155,Standard,599,Annual,2024-11-11,,Active,
CUST02156,Premium,1199,Monthly,2023-06-01,,Active,
CUST02157,Standard,599,Annual,2023-07-23,,Active,
CUST02158,Basic,299,Monthly,2023-01-04,,Active,
CUST02159,Basic,299,Annual,2024-12-14,,Active,
CUST02160,Basic,299,Annual,2025-01-17,2025-05-17,Churned,
CUST02161,Premium,1199,Monthly,2023-06-23,,Active,
CUST02162,Basic,299,Annual,2023-09-10,2024-05-14,Churned,
CUST02163,Basic,299,Monthly,2023-02-24,2024-11-05,Churned,
CUST02164,Basic,299,Monthly,2024-02-28,2024-04-04,Churned,
CUST02165,Standard,599,Monthly,2023-09-23,,Active,
CUST02166,Premium,1199,Monthly,2023-12-24,2024-08-04,Churned,
CUST02167,Basic,299,Monthly,2023-06-24,,Active,
CUST02168,Standard,599,Annual,2024-12-20,,Active,
CUST02169,Premium,1199,Annual,2024-07-18,,Active,
CUST02170,Standard,599,Monthly,2023-08-12,,Active,
CUST02171,Standard,599,Monthly,2023-07-10,2024-12-28,Churned,
CUST02172,Standard,599,Monthly,2024-11-05,,Active,
CUST02173,Basic,299,Monthly,2023-01-09,,Active,
CUST02174,Enterprise,2999,Monthly,2023-07-11,2024-11-05,Churned,
CUST02175,Standard,599,Monthly,2023-01-23,2025-01-28,Churned,
CUST02176,Basic,299,Monthly,2025-01-18,,Active,
CUST02177,Standard,599,Annual,2024-05-09,,Active,
CUST02178,Enterprise,2999,Monthly,2025-02-20,2025-04-29,Churned,
CUST02179,Standard,599,Monthly,2024-08-14,2025-03-29,Churned,
CUST02180,Enterprise,2999,Annual,2024-09-03,,Active,
CUST02181,Basic,299,Monthly,2023-05-23,,Active,
CUST02182,Premium,1199,Monthly,2023-11-13,2025-03-01,Churned,
CUST02183,Basic,299,Monthly,2024-04-16,2025-05-19,Churned,
CUST02184,Basic,299,Annual,2023-03-24,,Active,
CUST02185,Standard,599,Monthly,2024-12-02,,Active,
CUST02186,Standard,599,Annual,2024-04-27,,Active,
CUST02187,Premium,1199,Monthly,2024-01-21,,Active,
CUST02188,Premium,1199,Monthly,2023-11-22,2024-11-12,Churned,
